[2025-01-17T12:12:22.592Z] The trainer for horse IS2016282646 for show Vorsýning Spretti í Kópavogi, dagana 7. júní til 9. júní. doesn't exist, please verify. Also Rider Sigurður Vignir Matthíasson exists. 
[2025-01-17T12:12:24.797Z] The trainer for horse IS2016282646 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 7. til 11. júní. doesn't exist, please verify. Also Rider Sigurður Vignir Matthíasson exists. 
[2025-01-17T12:12:26.949Z] The trainer for horse IS2019180326 for show Vorsýning Brávöllum Selfossi, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-17T12:12:29.178Z] The trainer for horse IS2019180326 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-17T12:12:33.711Z] The trainer for horse IS2017284371 for show Vorsýning Gaddstaðaflötum, dagana 12. til 16. júní. doesn't exist, please verify. Also Rider Elvar Þormarsson exists. 
[2025-01-17T12:12:42.617Z] The trainer for horse IS2018288747 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Arnar Bjarki Sigurðsson exists. 
[2025-01-17T12:12:47.472Z] The trainer for horse IS2019258626 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Eyrún Ýr Pálsdóttir exists. 
[2025-01-17T12:12:50.094Z] The trainer for horse IS2020201834 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Gústaf Ásgeir Hinriksson exists. 
[2025-01-17T12:12:52.739Z] The trainer for horse IS2020201834 for show Vorsýning Rangárbökkum, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Gústaf Ásgeir Hinriksson exists. 
[2025-01-17T12:12:54.946Z] The trainer for horse IS2020201834 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Gústaf Ásgeir Hinriksson exists. 
[2025-01-17T12:12:57.086Z] The trainer for horse IS2018255211 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Sigurður Vignir Matthíasson exists. 
[2025-01-17T12:12:59.224Z] The trainer for horse IS2018255211 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Sigurður Vignir Matthíasson exists. 
[2025-01-17T12:13:01.417Z] The trainer for horse IS2018188501 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Sigurður Vignir Matthíasson exists. 
[2025-01-17T12:13:03.565Z] The trainer for horse IS2018188501 for show Vorsýning Gaddstaðaflötum, dagana 6. til 10. júní. doesn't exist, please verify. Also Rider Hans Þór Hilmarsson exists. 
[2025-01-17T12:13:05.784Z] The trainer for horse IS2018187335 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-17T12:13:07.966Z] The trainer for horse IS2018187335 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-17T12:13:10.129Z] The trainer for horse IS2017288739 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:13:12.317Z] The trainer for horse IS2017288739 for show Miðsumarssýning Selfossi, dagana 25. til 29. júlí. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:13:14.550Z] The trainer for horse IS2017288739 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 13. til 18 júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:13:16.705Z] The trainer for horse IS2020182315 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:13:19.486Z] The trainer for horse IS2020182315 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:13:33.388Z] The trainer for horse IS2018225156 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Jón Ársæll Bergmann exists. 
[2025-01-17T12:13:40.128Z] The trainer for horse IS2018137638 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Jóhannes Magnús Ármannsson exists. 
[2025-01-17T12:13:42.393Z] The trainer for horse IS2018137638 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Jóhannes Magnús Ármannsson exists. 
[2025-01-17T12:13:44.587Z] The trainer for horse IS2016265605 for show Vorsýning Rangárbökkum, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-17T12:13:50.039Z] The trainer for horse IS2016265605 for show Síðsumarssýning Hólum í Hjaltadal, dagana 21. til 24. ágúst. doesn't exist, please verify. Also Rider Hans Friðrik Kjerulf exists. 
[2025-01-17T12:13:52.433Z] The trainer for horse IS2016265605 for show Fjórðungsmót Austurlands doesn't exist, please verify. Also Rider Hans Friðrik Kjerulf exists. 
[2025-01-17T12:13:56.528Z] The trainer for horse IS2018187138 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Glódís Rún Sigurðardóttir exists. 
[2025-01-17T12:14:17.351Z] The trainer for horse IS2019201035 for show Miðsumarssýning Rangárbökkum dagana, 22. til 26. júlí. doesn't exist, please verify. Also Rider Aðalheiður Anna Guðjónsdóttir exists. 
[2025-01-17T12:14:19.488Z] The trainer for horse IS2019201035 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Aðalheiður Anna Guðjónsdóttir exists. 
[2025-01-17T12:14:21.670Z] The trainer for horse IS2019265601 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-17T12:14:26.587Z] The trainer for horse IS2019265601 for show Síðsumarssýning Hólum í Hjaltadal, dagana 21. til 24. ágúst. doesn't exist, please verify. Also Rider Hans Friðrik Kjerulf exists. 
[2025-01-17T12:14:29.389Z] The trainer for horse IS2019265601 for show Vorsýning Hólum í Hjaltadal, dagana 12. til 16. júní. doesn't exist, please verify. Also Rider Ólafur Þór Magnússon exists. 
[2025-01-17T12:14:31.601Z] The trainer for horse IS2020284812 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-17T12:14:34.245Z] The trainer for horse IS2020284812 for show Vorsýning Brávöllum Selfossi, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-17T12:14:36.457Z] The trainer for horse IS2020284812 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-17T12:14:38.600Z] The trainer for horse IS2017286436 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-17T12:14:40.805Z] The trainer for horse IS2017286436 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-17T12:14:43.630Z] The trainer for horse IS2017286436 for show Vorsýning Gaddstaðaflötum, dagana 13. til 18. júní doesn't exist, please verify. Also Rider Leó Geir Arnarson exists. 
[2025-01-17T12:14:45.819Z] The trainer for horse IS2020186733 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Jóhann Kristinn Ragnarsson exists. 
[2025-01-17T12:14:48.494Z] The trainer for horse IS2020186733 for show Vorsýning Brávöllum Selfossi, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Jóhann Kristinn Ragnarsson exists. 
[2025-01-17T12:14:50.623Z] The trainer for horse IS2020186733 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Jóhann Kristinn Ragnarsson exists. 
[2025-01-17T12:14:52.779Z] The trainer for horse IS2020285260 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-17T12:14:54.994Z] The trainer for horse IS2018287003 for show Síðsumarssýning á Rangárbökkum við Hellu, dagana 12. til 16. ágúst. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:14:57.214Z] The trainer for horse IS2018287003 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:14:58.833Z] The trainer for horse IS2017288418 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Sigurður Vignir Matthíasson exists. 
[2025-01-17T12:15:01.001Z] The trainer for horse IS2019288419 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Sigurður Vignir Matthíasson exists. 
[2025-01-17T12:15:05.925Z] The trainer for horse IS2018287900 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Brynja Kristinsdóttir exists. 
[2025-01-17T12:15:08.038Z] The trainer for horse IS2018287900 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Brynja Kristinsdóttir exists. 
[2025-01-17T12:15:10.202Z] The trainer for horse IS2018287900 for show Vorsýning Rangárbökkum, vikuna 27. til 31. maí. doesn't exist, please verify. Also Rider Brynja Kristinsdóttir exists. 
[2025-01-17T12:15:11.819Z] The trainer for horse IS2018287900 for show Miðsumarssýning Rangárbökkum við Hellu, 17.-21. júlí. doesn't exist, please verify. Also Rider Brynja Kristinsdóttir exists. 
[2025-01-17T12:15:14.022Z] The trainer for horse IS2018287900 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Brynja Kristinsdóttir exists. 
[2025-01-17T12:15:16.733Z] The trainer for horse IS2018287900 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 6. til 10 júní. doesn't exist, please verify. Also Rider Brynja Kristinsdóttir exists. 
[2025-01-17T12:15:23.951Z] The trainer for horse IS2018288646 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Flosi Ólafsson exists. 
[2025-01-17T12:15:31.508Z] The trainer for horse IS2018288646 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 6. til 10 júní. doesn't exist, please verify. Also Rider Flosi Ólafsson exists. 
[2025-01-17T12:15:42.861Z] The trainer for horse IS2019125563 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Hlynur Guðmundsson exists. 
[2025-01-17T12:15:45.019Z] The trainer for horse IS2019125563 for show Vorsýning Rangárbökkum, vikuna 3. til 6. júní. doesn't exist, please verify. Also Rider Hlynur Guðmundsson exists. 
[2025-01-17T12:15:47.654Z] The trainer for horse IS2013281851 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:15:49.853Z] The trainer for horse IS2013281851 for show Vorsýning Gaddstaðaflötum, dagana 19. til 23. júní. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:15:51.973Z] The trainer for horse IS2017286809 for show Vorsýning Gaddstaðaflötum, dagana 13. til 18. júní doesn't exist, please verify. Also Rider Jóhann Kristinn Ragnarsson exists. 
[2025-01-17T12:15:54.116Z] The trainer for horse IS2017286809 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T12:15:56.254Z] The trainer for horse IS2017286809 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Jóhann Kristinn Ragnarsson exists. 
[2025-01-17T12:15:58.354Z] The trainer for horse IS2018157368 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Flosi Ólafsson exists. 
[2025-01-17T12:16:00.943Z] The trainer for horse IS2018157368 for show Síðsumarssýning Hólum í Hjaltadal, dagana 21. til 24. ágúst. doesn't exist, please verify. Also Rider Bjarni Jónasson exists. 
[2025-01-17T12:16:06.486Z] The trainer for horse IS2019202001 for show Vorsýning Rangárbökkum, vikuna 3. til 6. júní. doesn't exist, please verify. Also Rider Ævar Örn Guðjónsson exists. 
[2025-01-17T12:16:08.591Z] The trainer for horse IS2019202001 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Ævar Örn Guðjónsson exists. 
[2025-01-17T12:16:10.744Z] The trainer for horse IS2019202001 for show Vorsýning Selfossi, dagana 20. til 22. júní. doesn't exist, please verify. Also Rider Ævar Örn Guðjónsson exists. 
[2025-01-17T12:16:13.461Z] The trainer for horse IS2017183409 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Valdís Björk Guðmundsdóttir exists. 
[2025-01-17T12:16:16.153Z] The trainer for horse IS2017282115 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Fanney Guðrún Valsdóttir exists. 
[2025-01-17T12:16:18.279Z] The trainer for horse IS2017282115 for show Vorsýning Rangárbökkum, vikuna 27. til 31. maí. doesn't exist, please verify. Also Rider Fanney Guðrún Valsdóttir exists. 
[2025-01-17T12:16:20.420Z] The trainer for horse IS2017282115 for show Vorsýning Gaddstaðaflötum, dagana 13. til 18. júní doesn't exist, please verify. Also Rider Fanney Guðrún Valsdóttir exists. 
[2025-01-17T12:16:22.672Z] The trainer for horse IS2015282771 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Ævar Örn Guðjónsson exists. 
[2025-01-17T12:16:28.537Z] The trainer for horse IS2015282771 for show Vorsýning Gaddstaðaflötum, dagana 30. maí til 4. júní. doesn't exist, please verify. Also Rider Aðalheiður Anna Guðjónsdóttir exists. 
[2025-01-17T12:16:30.777Z] The trainer for horse IS2016281819 for show Miðsumarssýning á Gaddstaðaflötum - 3. vika, 27.-31. júlí. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:16:36.105Z] The trainer for horse IS2016281819 for show Síðsumarauki á Gaddstaðaflötum, dagana 22. til 23. ágúst. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:16:41.143Z] The trainer for horse IS2016281819 for show Vorsýning Selfossi, dagana 13. til 16. júní. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:16:53.377Z] The trainer for horse IS2018236672 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Björn Haukur Einarsson exists. 
[2025-01-17T12:16:55.605Z] The trainer for horse IS2018236672 for show Síðsumarssýning Hólum í Hjaltadal, dagana 21. til 24. ágúst. doesn't exist, please verify. Also Rider Agnar Þór Magnússon exists. 
[2025-01-17T12:16:57.778Z] The trainer for horse IS2017182581 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Ævar Örn Guðjónsson exists. 
[2025-01-17T12:17:00.637Z] The trainer for horse IS2017182581 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Hjörvar Ágústsson exists. 
[2025-01-17T12:17:02.775Z] The trainer for horse IS2017182581 for show Vorsýning Rangárbökkum, vikuna 27. til 31. maí. doesn't exist, please verify. Also Rider Hjörvar Ágústsson exists. 
